2.918276164700872588e-01 1.332331280804581297e+02
2.507666480007478826e-01 2.904294597914151268e+02
3.841583503946586209e-01 5.033667720582308647e+01
2.318211710126732994e-01 3.477063276264250362e+02
6.270817892048452524e-01 1.465919870145459356e+02
1.362493030686188211e-01 2.372723950231054175e+02
2.449232885274026383e-01 3.287996833532662890e+02
5.943867808740921355e-02 4.606905446868928777e+01
6.848683606922989497e-02 2.326090587277882378e+02
9.349680320990061411e-02 4.747404784649954479e+01
1.826045178123317791e-01 1.456599729334199083e+02
3.275971920209940214e-01 1.679697242657447873e+02
3.064006424117904359e-01 9.928483218460209514e+01
1.664475265314135921e-01 3.596350380829890128e+02
2.078588301321352416e-01 2.212496761791345250e+02
2.500921842328214240e-01 1.484327113669053801e+02
7.080842227662031974e-01 2.440858364369040032e+02
4.507347690264988938e-01 3.239986322232737166e+02
2.615344841653094443e-01 2.605424915125477128e+02
5.104831218770650159e-01 1.032686337462847206e+02
1.055756653015549329e-01 8.277833525281894822e+01
5.502186948444653947e-02 7.556955966470232511e+01
2.926598480354448695e-01 2.164112498961074209e+02
3.530568732315875202e-02 5.458973996010150387e+01
3.642255487014529614e-01 3.447358485712183551e+02
1.389865526656602901e-01 9.022898544118223185e+01
3.038017249886688642e-01 2.728452898749097812e+02
3.749377348433612367e-01 3.591971406946356637e+02
2.684840133439868604e-01 1.482852495487791771e+02
8.223662016814659026e-02 6.054247708995400501e+01
6.932348957744285389e-01 1.805919909162310546e+02
3.394916583817519928e-02 1.089337050550477670e+01
4.834175313867161705e-02 3.400163044134044412e+02
6.830499203932416385e-02 2.429934963609031229e+02
2.067100571238364992e-01 8.146575857411296795e+01
8.186167451656689575e-02 3.154819700943772887e+02
3.843604063771488555e-03 2.071272823716942355e+02
6.780620735941933486e-01 4.794502974802607298e+01
4.588622996165869772e-02 2.117548003003435895e+02
2.006007561590824606e-01 1.222296338375945197e+02
3.078659240073150505e-01 9.717829178452259953e+01
2.996742553407172327e-02 6.126163889757134484e+01
1.099009151324022993e-01 2.466247984583224309e+02
6.494122006913427558e-02 1.692225865415927899e+01
3.404453244694242153e-01 2.754025746461572908e+02
4.995312579165311906e-02 2.966594530264146101e+00
9.741079290821530456e-02 3.003334410305606070e+02
1.430466328688546618e-01 1.391070106714080055e+02
3.077770823675178846e-01 2.545928967727558359e+02
2.604910251147397604e-01 1.352625666804974003e+02
3.593405036129352359e-01 3.401872943585401003e+02
2.436010859831220232e-01 3.901664884747023621e+01
1.601452602339303866e-02 2.492539461269479659e+02
1.377066985071757621e-01 7.436749698862666946e+01
4.824098171558653947e-01 3.280757040042948915e+02
7.037988105387363857e-01 2.408695190615511876e+02
3.720939908335481050e-01 1.235545876663976195e+01
1.220259131463882207e-01 3.549947762470534371e+02
1.970419505191395304e-01 2.645278407470211732e+02
5.738665540972186507e-01 2.373651197619414432e+01
2.486543082448139375e-01 3.338110465505586149e+02
5.047419842160371095e-01 5.405368898063286309e+01
8.595250727242953470e-02 1.429351839575885208e+02
1.157880999940610334e-01 4.026074620620618560e+01
2.145856955328506732e-02 2.603995711308292584e+02
1.538636298199441699e-01 1.846953090222458513e+02
4.361889748099636588e-01 1.729330560571694377e+02
4.488050798940721453e-01 7.906072505043520948e+01
1.458408035871794350e-02 1.377320125087522626e+02
2.832440839454064552e-02 1.451696358763586829e+02
1.907878068532132820e-01 3.422078410267179720e+02
1.100959715633560432e-01 9.056671116449044234e+01
7.505228812415221107e-03 9.474035774599423121e+01
5.954717985843017702e-01 2.107967357503686117e+02
2.944480683002335120e-01 2.506032803575027970e+02
1.007896522842939291e-01 1.671754240946604568e+02
1.720870473626716635e-01 9.526315599629594999e+01
2.336619813002802637e-01 2.283715482429723238e+02
3.011090822601045769e-01 1.313517745200246338e+02
2.813817512893440620e-01 8.469952921061258166e+01
9.132221955350880993e-01 1.017052053277918304e+02
1.428614139438778574e-01 2.127021143096957303e+02
2.755509869298351511e-01 1.282720539478679314e+02
3.313055860179732193e-01 1.255679075005592154e+02
2.252218690026808190e-02 2.812299990522374173e+02
5.995351400926185459e-02 2.746206738004092927e+02
4.782755955120733260e-01 1.631671305914701975e+02
2.426178887140771900e-01 3.621388445116933141e+00
1.891833753552629727e-02 1.890526149556166899e+02
2.990569551633746048e-01 2.795412668461828503e+02
2.002327133916745883e-01 3.498484906065785367e+02
9.102141668149921205e-02 3.176600444257549611e+02
1.126987605091986921e-01 9.816146132031477123e+01
2.405052000774461352e-01 2.912425159359061126e+02
5.059479937725142040e-02 2.201413586106412765e+02
5.031391502566541218e-01 3.596679346525640995e+02
4.180988493564888886e-01 6.260386867848279913e+00
4.893179709802972788e-01 2.778938491577056880e+02
2.803786327159404346e-01 1.386959433252619647e+02
5.997005609180150465e-03 1.967500841540395982e+02
1.999464424649398664e-01 2.245229510882124089e+02
3.837949094646713188e-01 8.600083465554337181e+01
1.552600983010782310e-01 2.537542476091323636e+02
5.861781950342537240e-02 1.126439201681182425e+02
4.105522305658712012e-01 3.502484597858964435e+02
2.377454674341340501e-01 5.064733780739991431e+01
6.453645624258597113e-02 2.226135331463979696e+02
2.690542348208990742e-01 1.066672961718754209e+02
3.434225000415593865e-01 6.541205962337846813e+01
8.028004398991250845e-02 2.891100796186941011e+02
2.489126806338458620e-01 1.380811033627659867e+02
1.123515480513597176e-01 2.467817203697940158e+02
5.790974279956331294e-01 2.481703078757116288e+01
2.276913086116777452e-01 1.947933596546769195e+02
3.972253368015773445e-01 1.563309715034411056e+02
1.184246888624883587e-01 3.393136715212173158e+02
4.009094808976820801e-02 2.564252034611976683e+02
8.270740119399966339e-02 2.110255877062718355e+02
1.395548260995149725e-02 1.177006579420480961e+02
1.831041730707726467e-01 4.181287287603399250e+01
1.586156719464389964e-01 7.401538935095247496e+01
7.658728850680029954e-02 2.900896247184149388e+02
6.675497881214487172e-02 3.228941842730304757e+02
1.770894472483135473e-01 3.270491773079276641e+02
1.853895152998332740e-01 3.470753280724253500e+02
9.743427053289044348e-02 3.581424270518585899e+02
3.271817236076401958e-01 2.347618980002157940e+01
5.127104753204784204e-01 5.560844007719271787e+01
1.521158236913926487e-01 1.560068375527892499e+02
1.171307737963378504e-01 2.522728820917791950e+02
1.234978878411194803e-01 2.746122984862659564e+02
2.612837919273264253e-01 6.730969106217455078e+01
2.491530954353941008e-01 1.943737932862002538e+02
2.888208503518274739e-02 8.377635491657979827e+00
3.437980589005573684e-03 2.742796265975858887e+02
3.793351836177660807e-02 1.875886538849210297e+02
1.757568059183165499e-01 1.341428221527031042e+02
2.249301355235203692e-01 1.975679827070171370e+02
1.215961874542327292e-01 9.662586092928118831e+01
1.234023323464226163e-01 1.048917103339094012e+02
9.452157121505944115e-02 6.561981811503478923e+01
2.850400575439424600e-01 3.350017431697884973e+01
7.338358784809428936e-02 1.681595067038472848e+02
3.753192280674931824e-01 2.479090921687140678e+02
9.372188213591359229e-02 1.449095971768561810e+02
8.602884300556545849e-02 3.262601537463659724e+02
4.931983448185048857e-01 2.821638927552984342e+02
9.189767143104488056e-03 2.309315071363818959e+02
2.148940736312739963e-01 3.529360740358749240e+02
1.741724673862048434e-01 2.769990244777942507e+02
1.084956052779447733e-01 3.512880647282933637e+02
1.444048316999329007e-01 2.863994249675129709e+02
1.059451015532957285e-01 2.528553961485706907e+02
2.567782746775590930e-01 1.756382440412402275e+02
2.489599545854903617e-02 1.757737490500216495e+02
1.064859563005080556e-01 1.433358030455630150e+01
3.431636116395129221e-01 8.697554064863091128e+00
1.862325578905278389e-01 1.037927983201759474e+02
1.964563902208745771e-01 2.487941333390242349e+01
4.650310622107756142e-02 3.017072486953388761e+02
3.828807372087621452e-01 2.158399628094778109e+02
2.993694838038962747e-01 2.424114066848500784e+02
5.314026995412258758e-01 3.285652791869249540e+02
3.814292252066100453e-01 9.554237513783628799e+01
7.956594301291675109e-02 1.120964063358832874e+02
3.249402238172593993e-02 9.635502936650185291e+01
7.326798061409297569e-01 1.794495760201628798e+02
1.484919428039949141e-01 1.363512548610816850e+02
3.359458697698851637e-01 2.322640132944397351e+02
1.556508800207107024e-01 2.083919335160622666e+02
2.501214683084768131e-01 2.462228699020848239e+02
1.343926446104054540e-01 1.274825079074974887e+00
3.559253015276594434e-01 2.740112493172422887e+02
1.360791572346415901e-01 1.018834923768239094e+02
1.994091779833553346e-01 1.677119875263186657e+02
3.645344348181981387e-01 1.113402842590358688e+02
5.616941324244018041e-02 1.163822731431354072e+02
4.606640033686970614e-02 1.471050237068320996e+02
9.692652283621705500e-03 2.969286132380540266e+02
2.153382112906980783e-01 2.311273808060567490e+02
2.961826259524843463e-01 2.309495707371114577e+02
7.491494994192918755e-01 4.155283027532149021e+01
2.376150823865311734e-01 4.844610470929870871e+01
5.050671910273351051e-01 2.554240167621660191e+02
3.712530636591636624e-01 2.484679136540319746e+02
